Time,X,Y,Z,Mag,Notes
18:37:01,-0.491,0.114,-0.107,0.515,
18:37:01,-0.475,0.12,-0.11,0.502,
18:37:01,-0.46,0.127,-0.111,0.49,
18:37:01,-0.452,0.132,-0.116,0.485,
18:37:01,-0.448,0.142,-0.123,0.486,
18:37:01,-0.449,0.165,-0.137,0.497,
18:37:01,-0.45,0.181,-0.156,0.509,
18:37:01,-0.456,0.164,-0.174,0.515,
18:37:01,-0.454,0.16,-0.184,0.515,
18:37:01,-0.454,0.16,-0.195,0.519,
18:37:01,-0.458,0.159,-0.193,0.521,
18:37:01,-0.464,0.163,-0.191,0.527,
18:37:01,-0.466,0.17,-0.203,0.536,
18:37:01,-0.467,0.18,-0.214,0.545,
18:37:01,-0.462,0.187,-0.217,0.543,
18:37:01,-0.459,0.19,-0.21,0.539,
18:37:01,-0.454,0.192,-0.202,0.532,
18:37:01,-0.443,0.183,-0.202,0.52,
18:37:01,-0.436,0.181,-0.202,0.514,
18:37:01,-0.432,0.192,-0.205,0.515,
18:37:01,-0.429,0.205,-0.208,0.519,
18:37:01,-0.422,0.208,-0.211,0.516,
18:37:01,-0.414,0.213,-0.212,0.511,
18:37:01,-0.404,0.22,-0.212,0.506,
18:37:01,-0.392,0.22,-0.212,0.497,
18:37:01,-0.382,0.225,-0.208,0.49,
18:37:01,-0.379,0.243,-0.207,0.496,
18:37:01,-0.373,0.259,-0.209,0.5,
18:37:01,-0.364,0.269,-0.211,0.499,
18:37:01,-0.354,0.269,-0.216,0.494,
18:37:01,-0.346,0.261,-0.219,0.485,
18:37:01,-0.345,0.254,-0.226,0.484,
18:37:01,-0.328,0.256,-0.229,0.475,
18:37:01,-0.329,0.271,-0.241,0.49,
18:37:01,-0.327,0.277,-0.244,0.494,
18:37:01,-0.323,0.27,-0.244,0.487,
18:37:01,-0.322,0.266,-0.24,0.482,
18:37:01,-0.325,0.268,-0.238,0.484,
18:37:01,-0.317,0.255,-0.25,0.477,
18:37:01,-0.329,0.255,-0.273,0.498,
18:37:01,-0.338,0.278,-0.261,0.51,
18:37:01,-0.347,0.288,-0.262,0.521,
18:37:01,-0.352,0.281,-0.283,0.532,
18:37:01,-0.358,0.271,-0.291,0.535,
18:37:01,-0.368,0.278,-0.288,0.544,
18:37:01,-0.373,0.289,-0.289,0.554,
18:37:01,-0.37,0.294,-0.289,0.554,
18:37:01,-0.366,0.302,-0.286,0.554,
18:37:01,-0.364,0.313,-0.284,0.557,
18:37:01,-0.358,0.335,-0.271,0.56,
18:37:01,-0.354,0.342,-0.274,0.563,
18:37:01,-0.347,0.342,-0.272,0.558,
18:37:01,-0.344,0.34,-0.267,0.552,
18:37:01,-0.341,0.338,-0.266,0.549,
18:37:01,-0.335,0.334,-0.263,0.541,
18:37:01,-0.332,0.327,-0.261,0.534,
18:37:01,-0.331,0.317,-0.256,0.525,
18:37:01,-0.326,0.308,-0.251,0.514,
18:37:01,-0.32,0.304,-0.248,0.506,
18:37:01,-0.318,0.303,-0.243,0.502,
18:37:01,-0.311,0.324,-0.213,0.497,
18:37:01,-0.3,0.346,-0.193,0.497,
18:37:01,-0.289,0.367,-0.171,0.497,
18:37:01,-0.274,0.383,-0.153,0.495,
18:37:01,-0.25,0.399,-0.144,0.492,
18:37:01,-0.226,0.433,-0.144,0.51,
18:37:01,-0.19,0.476,-0.15,0.534,
18:37:01,-0.14,0.517,-0.16,0.559,
18:37:01,-0.09,0.566,-0.172,0.599,
18:37:01,-0.029,0.625,-0.19,0.654,
18:37:01,0.029,0.682,-0.213,0.715,
18:37:01,0.136,0.813,-0.287,0.873,
18:37:01,0.192,0.859,-0.295,0.929,
18:37:01,0.282,0.893,-0.311,0.987,
18:37:01,0.43,0.946,-0.323,1.088,
18:37:01,0.627,1.03,-0.33,1.25,
18:37:01,0.856,1.13,-0.307,1.45,
18:37:01,1.2,1.252,-0.411,1.782,
18:37:01,1.552,1.437,-0.627,2.206,
18:37:01,1.899,1.555,-0.918,2.621,
18:37:01,2.006,1.486,-1.345,2.835,
18:37:01,2.006,1.231,-1.871,3.007,
18:37:01,2.006,0.797,-2.007,2.947,
18:37:01,2.006,0.221,-2.004,2.844,
18:37:01,2.006,-0.178,-2.007,2.843,
18:37:01,2.006,-0.813,-2.007,2.952,
18:37:01,2.006,-1.447,-2.007,3.186,
18:37:01,1.993,-1.678,-2.007,3.289,
18:37:01,1.714,-1.576,-1.909,3.011,
18:37:01,1.396,-1.416,-1.63,2.571,
18:37:02,1.211,-1.403,-1.379,2.31,
18:37:02,0.983,-1.426,-1.167,2.088,
18:37:02,0.751,-1.429,-1.052,1.926,
18:37:02,0.476,-1.39,-0.943,1.745,
18:37:02,0.359,-1.328,-0.873,1.629,
18:37:02,0.239,-1.251,-0.807,1.508,
18:37:02,0.103,-1.192,-0.715,1.394,
18:37:02,0.018,-1.155,-0.648,1.325,
18:37:02,0.001,-1.073,-0.656,1.258,
18:37:02,-0.028,-0.979,-0.632,1.166,
18:37:02,-0.071,-0.912,-0.584,1.086,
18:37:02,-0.099,-0.837,-0.54,1.001,
18:37:02,-0.105,-0.724,-0.553,0.917,
18:37:02,-0.165,-0.519,-0.595,0.807,
18:37:02,-0.197,-0.44,-0.574,0.75,
18:37:02,-0.221,-0.372,-0.544,0.695,
18:37:02,-0.245,-0.319,-0.515,0.654,
18:37:02,-0.263,-0.278,-0.482,0.616,
18:37:02,-0.288,-0.242,-0.452,0.588,
18:37:02,-0.314,-0.214,-0.418,0.565,
18:37:02,-0.326,-0.186,-0.397,0.547,
18:37:02,-0.334,-0.152,-0.391,0.536,
18:37:02,-0.339,-0.115,-0.4,0.537,
18:37:02,-0.344,-0.077,-0.424,0.552,
18:37:02,-0.362,-0.038,-0.427,0.561,
18:37:02,-0.385,-0.005,-0.416,0.567,
18:37:02,-0.39,0.014,-0.42,0.574,
18:37:02,-0.39,0.024,-0.431,0.582,
18:37:02,-0.395,0.036,-0.444,0.595,
18:37:02,-0.409,0.061,-0.448,0.609,
18:37:02,-0.404,0.058,-0.442,0.601,
18:37:02,-0.4,0.052,-0.434,0.592,
18:37:02,-0.392,0.044,-0.429,0.583,
18:37:02,-0.387,0.035,-0.422,0.574,
18:37:02,-0.39,0.025,-0.416,0.57,
18:37:02,-0.396,0.016,-0.41,0.57,
18:37:02,-0.402,0.003,-0.406,0.571,
18:37:02,-0.403,-0.008,-0.397,0.566,
18:37:02,-0.398,-0.015,-0.387,0.555,
18:37:02,-0.389,-0.024,-0.38,0.545,
18:37:02,-0.378,-0.028,-0.375,0.534,
18:37:02,-0.369,-0.026,-0.368,0.522,
18:37:02,-0.362,-0.025,-0.364,0.513,
18:37:02,-0.354,-0.027,-0.367,0.51,
18:37:02,-0.347,-0.022,-0.373,0.51,
18:37:02,-0.337,-0.012,-0.377,0.506,
18:37:02,-0.325,-0.009,-0.372,0.495,
18:37:02,-0.316,-0.016,-0.364,0.482,
18:37:02,-0.311,-0.03,-0.349,0.468,
18:37:02,-0.308,-0.041,-0.333,0.455,
18:37:02,-0.298,-0.046,-0.319,0.439,
18:37:02,-0.284,-0.04,-0.306,0.419,
18:37:02,-0.266,-0.032,-0.298,0.4,
18:37:02,-0.249,-0.031,-0.297,0.389,
18:37:02,-0.231,-0.045,-0.319,0.396,
18:37:02,-0.225,-0.045,-0.337,0.408,
18:37:02,-0.233,-0.026,-0.329,0.404,
18:37:02,-0.201,-0.029,-0.34,0.396,
18:37:02,-0.197,-0.034,-0.384,0.433,
18:37:02,-0.213,-0.033,-0.41,0.463,
18:37:02,-0.231,-0.04,-0.423,0.484,
18:37:02,-0.224,-0.073,-0.457,0.514,
18:37:02,-0.209,-0.108,-0.508,0.559,
18:37:02,-0.209,-0.138,-0.552,0.606,
18:37:02,-0.216,-0.172,-0.576,0.639,
18:37:02,-0.207,-0.21,-0.575,0.646,
18:37:02,-0.194,-0.242,-0.573,0.652,
18:37:02,-0.189,-0.27,-0.562,0.651,
18:37:02,-0.171,-0.311,-0.548,0.653,
18:37:02,-0.156,-0.352,-0.532,0.657,
18:37:02,-0.143,-0.389,-0.498,0.648,
18:37:02,-0.114,-0.424,-0.47,0.644,
18:37:02,-0.09,-0.452,-0.457,0.649,
18:37:02,-0.07,-0.463,-0.423,0.631,
18:37:02,-0.035,-0.465,-0.378,0.601,
18:37:02,0.0,-0.475,-0.359,0.595,
18:37:02,0.046,-0.495,-0.361,0.614,
18:37:02,0.088,-0.496,-0.353,0.615,
18:37:02,0.127,-0.45,-0.359,0.589,
18:37:02,0.194,-0.412,-0.379,0.592,
18:37:02,0.251,-0.385,-0.375,0.593,
18:37:02,0.275,-0.378,-0.366,0.594,
18:37:02,0.289,-0.417,-0.347,0.614,
18:37:02,0.308,-0.465,-0.235,0.605,
18:37:02,0.352,-0.491,-0.063,0.607,
18:37:02,0.457,-0.574,0.101,0.741,
18:37:02,0.823,-0.813,0.712,1.359,
18:37:02,1.049,-0.953,1.103,1.796,
18:37:02,1.24,-1.088,1.5,2.23,
18:37:02,1.434,-1.136,1.835,2.591,
18:37:02,1.665,-1.023,1.964,2.771,
18:37:02,1.904,-0.756,1.804,2.73,
18:37:02,2.006,-0.458,1.49,2.54,
18:37:02,2.006,-0.21,1.205,2.35,
18:37:02,1.941,-0.166,1.06,2.218,
18:37:02,1.975,-0.608,0.849,2.234,
18:37:03,1.965,-1.269,0.57,2.408,
18:37:03,1.741,-1.862,0.512,2.6,
18:37:03,1.499,-2.007,0.509,2.556,
18:37:03,1.454,-2.007,0.087,2.48,
18:37:03,1.589,-2.003,-0.457,2.597,
18:37:03,1.572,-2.007,-1.728,3.08,
18:37:03,0.954,-2.007,-2.007,2.994,
18:37:03,0.715,-2.007,-1.999,2.922,
18:37:03,0.003,-1.808,-2.0,2.696,
18:37:03,-0.312,-0.939,-2.007,2.238,
18:37:03,-0.711,-0.097,-2.007,2.131,
18:37:03,-0.808,0.455,-2.007,2.211,
18:37:03,-0.789,0.824,-2.007,2.309,
18:37:03,-0.644,1.151,-1.956,2.359,
18:37:03,-0.493,1.218,-1.41,1.928,
18:37:03,-0.367,1.074,-0.824,1.403,
18:37:03,-0.274,0.741,-0.463,0.916,
18:37:03,-0.171,0.596,-0.181,0.646,
18:37:03,-0.157,0.526,-0.053,0.552,
18:37:03,-0.189,0.342,0.149,0.418,
18:37:03,-0.183,0.137,0.167,0.283,
18:37:03,-0.255,-0.057,0.298,0.396,
18:37:03,-0.285,-0.121,0.333,0.455,
18:37:03,-0.305,-0.076,0.285,0.424,
18:37:03,-0.338,-0.04,0.298,0.452,
18:37:03,-0.34,0.017,0.342,0.483,
18:37:03,-0.323,0.05,0.36,0.486,
18:37:03,-0.343,0.07,0.365,0.505,
18:37:03,-0.364,0.084,0.328,0.497,
18:37:03,-0.392,0.089,0.281,0.491,
18:37:03,-0.427,0.077,0.235,0.494,
18:37:03,-0.438,0.07,0.243,0.506,
18:37:03,-0.431,0.061,0.243,0.499,
18:37:03,-0.416,0.045,0.227,0.476,
18:37:03,-0.423,0.058,0.245,0.493,
18:37:03,-0.422,0.111,0.249,0.503,
18:37:03,-0.406,0.155,0.188,0.473,
18:37:03,-0.415,0.164,0.171,0.478,
18:37:03,-0.415,0.169,0.154,0.473,
18:37:03,-0.418,0.178,0.157,0.481,
18:37:03,-0.424,0.192,0.142,0.487,
18:37:03,-0.428,0.22,0.114,0.494,
18:37:03,-0.439,0.225,0.101,0.504,
18:37:03,-0.459,0.211,0.089,0.513,
18:37:03,-0.468,0.21,0.074,0.519,
18:37:03,-0.472,0.219,0.087,0.528,
18:37:03,-0.482,0.217,0.108,0.539,
18:37:03,-0.49,0.197,0.112,0.54,
18:37:03,-0.491,0.184,0.099,0.534,
18:37:03,-0.494,0.176,0.08,0.531,
18:37:03,-0.5,0.165,0.08,0.532,
18:37:03,-0.508,0.16,0.1,0.541,
18:37:03,-0.519,0.169,0.125,0.56,
18:37:03,-0.515,0.156,0.143,0.556,
18:37:03,-0.518,0.139,0.163,0.561,
18:37:03,-0.517,0.123,0.166,0.557,
18:37:03,-0.51,0.112,0.171,0.549,
18:37:03,-0.502,0.106,0.183,0.545,
18:37:03,-0.487,0.101,0.179,0.529,
18:37:03,-0.461,0.11,0.133,0.492,
18:37:03,-0.431,0.121,0.058,0.451,
18:37:03,-0.379,0.087,0.018,0.39,
18:37:03,-0.408,0.08,0.132,0.436,
18:37:03,-0.46,0.14,0.197,0.519,
18:37:03,-0.473,0.225,0.234,0.574,
18:37:03,-0.496,0.263,0.274,0.625,
18:37:03,-0.52,0.281,0.263,0.647,
18:37:03,-0.513,0.286,0.277,0.649,
18:37:03,-0.508,0.308,0.31,0.67,
18:37:03,-0.513,0.321,0.319,0.684,
18:37:03,-0.502,0.299,0.272,0.644,
18:37:03,-0.465,0.262,0.198,0.569,
18:37:03,-0.433,0.261,0.126,0.521,
18:37:03,-0.437,0.28,0.099,0.529,
18:37:03,-0.433,0.273,0.093,0.521,
18:37:03,-0.426,0.257,0.104,0.508,
18:37:03,-0.435,0.244,0.137,0.517,
18:37:03,-0.446,0.237,0.171,0.533,
18:37:03,-0.453,0.244,0.205,0.554,
18:37:03,-0.447,0.255,0.229,0.563,
18:37:03,-0.437,0.267,0.24,0.565,
18:37:03,-0.431,0.265,0.244,0.562,
18:37:03,-0.431,0.255,0.246,0.558,
18:37:03,-0.431,0.258,0.239,0.556,
18:37:03,-0.43,0.269,0.226,0.555,
18:37:03,-0.421,0.28,0.216,0.55,
18:37:03,-0.413,0.283,0.215,0.545,
18:37:03,-0.405,0.283,0.215,0.539,
18:37:03,-0.393,0.279,0.221,0.53,
18:37:03,-0.39,0.28,0.231,0.533,
18:37:03,-0.384,0.282,0.237,0.532,
18:37:03,-0.379,0.291,0.238,0.534,
18:37:03,-0.378,0.299,0.25,0.543,
18:37:03,-0.37,0.299,0.25,0.538,
18:37:03,-0.364,0.305,0.238,0.531,
18:37:03,-0.341,0.308,0.234,0.516,
18:37:03,-0.33,0.31,0.241,0.513,
18:37:03,-0.33,0.319,0.249,0.522,
18:37:04,-0.319,0.322,0.257,0.521,
18:37:04,-0.298,0.325,0.264,0.514,
18:37:04,-0.289,0.331,0.263,0.512,
18:37:04,-0.286,0.327,0.256,0.504,
18:37:04,-0.281,0.321,0.252,0.496,
18:37:04,-0.274,0.332,0.247,0.497,
18:37:04,-0.26,0.35,0.237,0.496,
18:37:04,-0.236,0.355,0.225,0.482,
18:37:04,-0.214,0.348,0.223,0.465,
18:37:04,-0.174,0.332,0.227,0.439,
18:37:04,-0.162,0.321,0.229,0.427,
18:37:04,-0.153,0.311,0.226,0.414,
18:37:04,-0.144,0.317,0.225,0.414,
18:37:04,-0.134,0.317,0.222,0.41,
18:37:04,-0.127,0.313,0.223,0.405,
18:37:04,-0.111,0.313,0.219,0.397,
18:37:04,-0.095,0.299,0.226,0.387,
18:37:04,-0.082,0.268,0.236,0.366,
18:37:04,-0.064,0.246,0.246,0.354,
18:37:04,-0.042,0.221,0.252,0.337,
18:37:04,-0.024,0.198,0.253,0.322,
18:37:04,-0.004,0.179,0.253,0.31,
18:37:04,0.023,0.175,0.241,0.299,
18:37:04,0.056,0.171,0.227,0.29,
18:37:04,0.083,0.165,0.217,0.285,
18:37:04,0.117,0.147,0.213,0.284,
18:37:04,0.151,0.124,0.21,0.287,
18:37:04,0.181,0.103,0.2,0.289,
18:37:04,0.224,0.088,0.192,0.308,
18:37:04,0.313,0.078,0.17,0.364,
18:37:04,0.359,0.081,0.161,0.401,
18:37:04,0.405,0.087,0.151,0.441,
18:37:04,0.473,0.097,0.144,0.504,
18:37:04,0.557,0.102,0.149,0.585,
18:37:04,0.67,0.1,0.138,0.692,
18:37:04,0.824,0.085,0.104,0.835,
18:37:04,1.019,0.1,0.03,1.025,
18:37:04,1.229,0.169,-0.056,1.242,
18:37:04,1.473,0.298,-0.118,1.507,
18:37:04,1.702,0.504,-0.131,1.78,
18:37:04,1.95,0.747,-0.098,2.091,
18:37:04,2.006,0.824,-0.057,2.17,
18:37:04,2.005,0.562,-0.097,2.084,
18:37:04,2.005,0.095,-0.31,2.031,
18:37:04,2.006,-0.336,-0.618,2.126,
18:37:04,2.006,-0.62,-1.044,2.345,
18:37:04,2.006,-1.155,-1.661,2.849,
18:37:04,2.006,-1.952,-2.007,3.444,
18:37:04,2.006,-2.007,-2.007,3.476,
18:37:04,2.006,-1.997,-1.999,3.466,
18:37:04,2.006,-2.005,-2.007,3.475,
18:37:04,1.189,-2.007,-2.007,3.077,
18:37:04,-0.046,-2.007,-2.007,2.839,
18:37:04,0.025,-2.007,-2.007,2.838,
18:37:04,0.212,-2.007,-2.007,2.846,
18:37:04,-0.266,-2.007,-2.007,2.851,
18:37:04,-0.727,-2.007,-2.007,2.93,
18:37:04,-0.858,-2.007,-2.007,2.965,
18:37:04,-0.888,-1.875,-1.997,2.88,
18:37:04,-0.871,-1.446,-1.84,2.498,
18:37:04,-0.695,-1.006,-1.584,2.001,
18:37:04,-0.574,-0.744,-1.269,1.579,
18:37:04,-0.503,-0.618,-0.939,1.231,
18:37:04,-0.38,-0.52,-0.645,0.912,
18:37:04,-0.228,-0.495,-0.445,0.704,
18:37:04,-0.284,-0.46,-0.403,0.674,
18:37:04,-0.196,-0.396,-0.44,0.624,
18:37:04,-0.175,-0.354,-0.388,0.554,
18:37:04,-0.132,-0.347,-0.348,0.509,
18:37:04,-0.092,-0.369,-0.265,0.464,
18:37:04,-0.075,-0.419,-0.2,0.471,
18:37:04,-0.055,-0.501,-0.177,0.534,
18:37:04,-0.046,-0.617,-0.09,0.626,
18:37:04,0.122,-1.062,0.165,1.082,
18:37:04,-0.243,-1.075,0.398,1.172,
18:37:04,-0.326,-0.804,0.126,0.877,
18:37:04,-0.094,-0.967,-0.069,0.974,
18:37:04,-0.083,-0.493,-0.213,0.543,
18:37:04,-0.015,-0.417,-0.229,0.476,
18:37:04,-0.078,-0.462,-0.215,0.515,
18:37:04,-0.072,-0.433,-0.244,0.502,
18:37:04,-0.072,-0.419,-0.255,0.496,
18:37:04,-0.082,-0.419,-0.271,0.506,
18:37:04,-0.063,-0.397,-0.295,0.498,
18:37:04,-0.069,-0.376,-0.3,0.486,
18:37:04,-0.061,-0.363,-0.346,0.505,
18:37:04,-0.049,-0.375,-0.357,0.52,
18:37:04,-0.076,-0.404,-0.331,0.528,
18:37:04,-0.073,-0.388,-0.358,0.533,
18:37:04,-0.057,-0.386,-0.39,0.552,
18:37:04,-0.066,-0.416,-0.403,0.582,
18:37:04,-0.054,-0.486,-0.442,0.659,
18:37:04,-0.003,-0.528,-0.476,0.711,
18:37:04,0.006,-0.433,-0.48,0.647,
18:37:04,0.005,-0.396,-0.456,0.604,
18:37:05,0.001,-0.376,-0.403,0.551,
18:37:05,-0.003,-0.359,-0.374,0.518,
18:37:05,-0.014,-0.357,-0.35,0.5,
18:37:05,-0.016,-0.349,-0.35,0.494,
18:37:05,-0.017,-0.333,-0.359,0.49,
18:37:05,-0.022,-0.319,-0.361,0.482,
18:37:05,-0.03,-0.306,-0.365,0.477,
18:37:05,-0.035,-0.301,-0.368,0.477,
18:37:05,-0.029,-0.3,-0.362,0.471,
18:37:05,-0.037,-0.304,-0.351,0.466,
18:37:05,-0.082,-0.296,-0.328,0.45,
18:37:05,-0.109,-0.304,-0.287,0.432,
18:37:05,-0.103,-0.35,-0.329,0.491,
18:37:05,-0.064,-0.388,-0.388,0.553,
18:37:05,-0.034,-0.407,-0.387,0.563,
18:37:05,-0.024,-0.421,-0.372,0.563,
18:37:05,-0.015,-0.412,-0.366,0.551,
18:37:05,0.011,-0.384,-0.312,0.495,
18:37:05,0.011,-0.363,-0.283,0.46,
18:37:05,-0.019,-0.35,-0.311,0.468,
18:37:05,-0.021,-0.361,-0.311,0.476,
18:37:05,0.002,-0.382,-0.28,0.474,
18:37:05,0.006,-0.393,-0.258,0.47,
18:37:05,0.001,-0.401,-0.236,0.465,
18:37:05,0.007,-0.418,-0.164,0.449,
18:37:05,0.015,-0.425,-0.125,0.444,
18:37:05,0.031,-0.415,-0.099,0.427,
18:37:05,0.043,-0.391,-0.079,0.401,
18:37:05,0.034,-0.376,-0.069,0.384,
18:37:05,0.032,-0.361,-0.067,0.368,
18:37:05,0.038,-0.354,-0.081,0.365,
18:37:05,0.048,-0.344,-0.095,0.36,
18:37:05,0.095,-0.351,-0.09,0.375,
18:37:05,0.064,-0.353,-0.12,0.378,
18:37:05,0.031,-0.345,-0.159,0.381,
18:37:05,0.039,-0.329,-0.171,0.373,
18:37:05,0.049,-0.319,-0.185,0.372,
18:37:05,0.037,-0.348,-0.207,0.406,
18:37:05,0.023,-0.358,-0.214,0.417,
18:37:05,0.029,-0.329,-0.248,0.413,
18:37:05,0.032,-0.295,-0.285,0.412,
18:37:05,0.026,-0.27,-0.307,0.41,
18:37:05,0.034,-0.252,-0.32,0.409,
18:37:05,0.045,-0.226,-0.333,0.405,
18:37:05,0.05,-0.215,-0.35,0.413,
18:37:05,0.05,-0.229,-0.362,0.431,
18:37:05,0.041,-0.252,-0.367,0.447,
18:37:05,0.042,-0.253,-0.39,0.467,
18:37:05,0.04,-0.249,-0.419,0.489,
18:37:05,0.044,-0.235,-0.434,0.496,
18:37:05,0.07,-0.193,-0.446,0.491,
18:37:05,0.139,-0.108,-0.441,0.475,
18:37:05,0.16,-0.072,-0.434,0.468,
18:37:05,0.169,-0.05,-0.456,0.488,
18:37:05,0.15,-0.065,-0.48,0.507,
18:37:05,0.12,-0.091,-0.507,0.528,
18:37:05,0.114,-0.073,-0.515,0.533,
18:37:05,0.109,-0.018,-0.52,0.532,
18:37:05,0.1,0.026,-0.519,0.53,
18:37:05,0.091,0.05,-0.508,0.518,
18:37:05,0.075,0.045,-0.517,0.525,
18:37:05,0.048,-0.02,-0.542,0.544,
18:37:05,0.02,-0.108,-0.554,0.564,
18:37:05,0.005,-0.147,-0.555,0.574,
18:37:05,-0.012,-0.124,-0.54,0.554,
18:37:05,-0.031,-0.091,-0.518,0.527,
18:37:05,-0.024,-0.096,-0.51,0.519,
18:37:05,0.0,-0.075,-0.509,0.514,
18:37:05,0.01,-0.067,-0.5,0.504,
18:37:05,0.013,-0.06,-0.483,0.487,
18:37:05,0.021,-0.044,-0.471,0.474,
18:37:05,0.043,-0.024,-0.464,0.466,
18:37:05,0.068,0.001,-0.467,0.472,
18:37:05,0.088,0.025,-0.476,0.485,
18:37:05,0.102,0.054,-0.47,0.484,
18:37:05,0.105,0.076,-0.478,0.496,
18:37:05,0.108,0.101,-0.505,0.526,
18:37:05,0.141,0.101,-0.515,0.543,
18:37:05,0.183,0.092,-0.527,0.566,
18:37:05,0.239,0.104,-0.561,0.618,
18:37:05,0.32,0.143,-0.617,0.71,
18:37:05,0.43,0.201,-0.696,0.842,
18:37:05,0.615,0.267,-0.833,1.069,
18:37:05,0.934,0.33,-1.067,1.456,
18:37:05,1.969,0.631,-1.913,2.817,
18:37:05,2.006,0.754,-2.007,2.936,
18:37:05,1.999,0.866,-2.004,2.96,
18:37:05,2.004,1.454,-2.004,3.186,
18:37:05,2.006,1.887,-2.007,3.408,
18:37:05,2.006,1.004,-2.007,3.01,
18:37:05,2.006,-0.566,-2.007,2.894,
18:37:05,2.006,-1.679,-2.007,3.297,
18:37:05,2.006,-2.007,-2.007,3.476,
18:37:05,2.006,-2.007,-2.007,3.476,
18:37:05,2.006,-2.007,-1.957,3.447,
18:37:06,2.006,-2.007,-1.461,3.192,
18:37:06,2.006,-2.007,-0.866,2.967,
18:37:06,2.006,-2.007,-0.404,2.866,
18:37:06,2.006,-2.007,-0.096,2.839,
18:37:06,2.006,-1.977,0.122,2.819,
18:37:06,2.006,-1.672,0.235,2.622,
18:37:06,1.953,-1.362,0.368,2.409,
18:37:06,1.679,-1.155,0.443,2.086,
18:37:06,1.457,-1.013,0.507,1.846,
18:37:06,1.206,-0.867,0.522,1.575,
18:37:06,0.969,-0.826,0.521,1.376,
18:37:06,0.723,-0.769,0.452,1.148,
18:37:06,0.541,-0.729,0.337,0.968,
18:37:06,0.397,-0.692,0.277,0.844,
18:37:06,0.269,-0.6,0.217,0.692,
18:37:06,0.167,-0.505,0.147,0.551,
18:37:06,0.075,-0.434,0.088,0.449,
18:37:06,-0.009,-0.389,0.032,0.391,
18:37:06,-0.144,-0.269,-0.055,0.31,
18:37:06,-0.235,-0.222,-0.063,0.33,
18:37:06,-0.294,-0.209,-0.08,0.369,
18:37:06,-0.328,-0.237,-0.075,0.412,
18:37:06,-0.35,-0.284,-0.071,0.456,
18:37:06,-0.357,-0.36,-0.091,0.515,
18:37:06,-0.402,-0.415,-0.026,0.578,
18:37:06,-0.494,-0.411,0.029,0.643,
18:37:06,-0.519,-0.416,0.003,0.665,
18:37:06,-0.519,-0.435,0.049,0.679,
18:37:06,-0.514,-0.405,0.074,0.658,
18:37:06,-0.497,-0.368,0.092,0.625,
18:37:06,-0.481,-0.354,0.103,0.606,
18:37:06,-0.477,-0.355,0.11,0.605,
18:37:06,-0.472,-0.352,0.112,0.599,
18:37:06,-0.463,-0.345,0.103,0.586,
18:37:06,-0.45,-0.346,0.088,0.574,
18:37:06,-0.43,-0.346,0.08,0.558,
18:37:06,-0.422,-0.346,0.084,0.552,
18:37:06,-0.417,-0.358,0.091,0.557,
18:37:06,-0.397,-0.364,0.101,0.548,
18:37:06,-0.401,-0.341,0.131,0.542,
18:37:06,-0.405,-0.327,0.168,0.547,
18:37:06,-0.385,-0.319,0.19,0.535,
18:37:06,-0.368,-0.296,0.2,0.512,
18:37:06,-0.338,-0.278,0.219,0.489,
18:37:06,-0.322,-0.279,0.219,0.479,
18:37:06,-0.303,-0.283,0.22,0.469,
18:37:06,-0.291,-0.289,0.228,0.47,
18:37:06,-0.284,-0.293,0.238,0.473,
18:37:06,-0.293,-0.295,0.248,0.484,
18:37:06,-0.303,-0.297,0.259,0.497,
18:37:06,-0.307,-0.297,0.262,0.501,
18:37:06,-0.311,-0.3,0.249,0.498,
18:37:06,-0.311,-0.312,0.232,0.498,
18:37:06,-0.312,-0.315,0.242,0.505,
18:37:06,-0.308,-0.306,0.266,0.509,
18:37:06,-0.306,-0.305,0.281,0.515,
18:37:06,-0.304,-0.307,0.286,0.518,
18:37:06,-0.302,-0.32,0.291,0.528,
18:37:06,-0.296,-0.328,0.304,0.536,
18:37:06,-0.295,-0.336,0.314,0.546,
18:37:06,-0.29,-0.328,0.329,0.548,
18:37:06,-0.275,-0.313,0.364,0.553,
18:37:06,-0.264,-0.295,0.393,0.558,
18:37:06,-0.262,-0.27,0.409,0.556,
18:37:06,-0.255,-0.243,0.419,0.548,
18:37:06,-0.239,-0.216,0.437,0.543,
18:37:06,-0.233,-0.193,0.436,0.531,
18:37:06,-0.234,-0.191,0.42,0.518,
18:37:06,-0.228,-0.191,0.417,0.512,
18:37:06,-0.231,-0.195,0.402,0.503,
18:37:06,-0.232,-0.21,0.402,0.509,
18:37:06,-0.23,-0.2,0.417,0.516,
18:37:06,-0.243,-0.177,0.43,0.525,
18:37:06,-0.247,-0.173,0.445,0.538,
18:37:06,-0.245,-0.181,0.443,0.538,
18:37:06,-0.245,-0.189,0.432,0.532,
18:37:06,-0.242,-0.193,0.42,0.522,
18:37:06,-0.252,-0.215,0.399,0.518,
18:37:06,-0.253,-0.234,0.399,0.527,
18:37:06,-0.247,-0.211,0.425,0.535,
18:37:06,-0.222,-0.171,0.419,0.504,
18:37:06,-0.201,-0.117,0.425,0.485,
18:37:06,-0.183,-0.07,0.426,0.469,
18:37:06,-0.178,-0.031,0.417,0.454,
18:37:06,-0.169,-0.003,0.414,0.447,
18:37:06,-0.157,0.01,0.417,0.445,
18:37:06,-0.142,0.026,0.424,0.448,
18:37:06,-0.127,0.07,0.426,0.45,
